speciesKey,scientificName,rank,taxonomicStatus,kingdom,includes
5158960,"Microlophium carnosum (Buckton, 1876)",SPECIES,ACCEPTED,Animalia,"5158963: Microlophium evansi (Theobald, 1923)"
5159020,"Hayhurstia atriplicis (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"5159020: Hayhurstia atriplicis (Linnaeus, 1761)"
5159065,"Myzocallis coryli (Goeze, 1778)",SPECIES,ACCEPTED,Animalia,"5159065: Myzocallis coryli (Goeze, 1778)"
5159067,"Myzocallis carpini (Koch, 1855)",SPECIES,ACCEPTED,Animalia,"5159067: Myzocallis carpini (Koch, 1855)"
5159088,"Myzocallis castanicola Baker, 1917",SPECIES,ACCEPTED,Animalia,"5159088: Myzocallis castanicola Baker, 1917"
5159251,"Cinara pineti (Fabricius, 1781)",SPECIES,ACCEPTED,Animalia,"2074619: Schizolachnus pineti (Fabricius, 1781)"
5159703,"Brachycolus cucubali (Passerini, 1863)",SPECIES,ACCEPTED,Animalia,"5159704: Hayhurstia cucubali (Passerini, 1863)"
5160015,"Picromerus bidens (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5160015: Picromerus bidens (Linnaeus, 1758)"
5714973,"Xestia c-nigrum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5714973: Xestia c-nigrum (Linnaeus, 1758)"
5714990,"Xestia sincera Herrich-Schäffer, 1851",SPECIES,ACCEPTED,Animalia,"5714990: Xestia sincera Herrich-Schäffer, 1851"
5715004,"Xestia speciosa Hübner, 1813",SPECIES,ACCEPTED,Animalia,"5715004: Xestia speciosa Hübner, 1813"
5716408,"Dyschirius obscurus (Gyllenhal, 1827)",SPECIES,ACCEPTED,Animalia,"5716408: Dyschirius obscurus (Gyllenhal, 1827)"
5716418,Dolichosoma lineare (Rossi),SPECIES,ACCEPTED,Animalia,5716418: Dolichosoma lineare (Rossi)
5716420,Atomaria fuscipes (Gyllenhal),SPECIES,ACCEPTED,Animalia,5716420: Atomaria fuscipes (Gyllenhal)
5716472,"Ephemera danica Müller, 1764",SPECIES,ACCEPTED,Animalia,"5716472: Ephemera danica Müller, 1764"
5733462,"Myrmus miriformis (Fallén, 1807)",SPECIES,ACCEPTED,Animalia,"5733462: Myrmus miriformis (Fallén, 1807)"
5743122,"Lucanus cervus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5743122: Lucanus cervus (Linnaeus, 1758)"
5743293,"Lyctus linearis (Goeze, 1777)",SPECIES,ACCEPTED,Animalia,"5743293: Lyctus linearis (Goeze, 1777)"
5743295,"Lyctus pubescens Panzer, 1793",SPECIES,ACCEPTED,Animalia,"5743295: Lyctus pubescens Panzer, 1793"
5743466,"Bostrichus capucinus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"8259567: Bostrychus capucinus (Linnaeus, 1758)"
5743494,"Cyphon palustris C.G.Thomson, 1855",SPECIES,ACCEPTED,Animalia,"5743494: Cyphon palustris C.G.Thomson, 1855"
5743739,"Eucinetus haemorrhoidalis (Germar, 1818)",SPECIES,ACCEPTED,Animalia,"5743739: Eucinetus haemorrhoidalis (Germar, 1818)"
5743878,"Podabrus alpinus (Paykull, 1798)",SPECIES,ACCEPTED,Animalia,"5743878: Podabrus alpinus (Paykull, 1798)"
5743947,"Cantharis lateralis Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5743947: Cantharis lateralis Linnaeus, 1758"
5743968,"Cantharis pellucida Fabricius, 1792",SPECIES,ACCEPTED,Animalia,"5743968: Cantharis pellucida Fabricius, 1792"
5743995,"Cantharis fusca Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5743995: Cantharis fusca Linnaeus, 1758"
5744022,"Cantharis obscura Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5744022: Cantharis obscura Linnaeus, 1758"
5744057,"Cantharis paludosa Fallén, 1807",SPECIES,ACCEPTED,Animalia,"5744057: Cantharis paludosa Fallén, 1807"
5744086,"Cantharis figurata Mannerheim, 1843",SPECIES,ACCEPTED,Animalia,"5744086: Cantharis figurata Mannerheim, 1843"
5744091,"Cantharis nigricans (Müller, 1776)",SPECIES,ACCEPTED,Animalia,"5744091: Cantharis nigricans (Müller, 1776)"
5744135,"Cantharis livida Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"7651696: Cantharis rufipes Herbst, 1784"
5744295,"Lampyris noctiluca (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5744295: Lampyris noctiluca (Linnaeus, 1758)"
5744412,"Ptosima undecimmaculata (Herbst, 1784)",SPECIES,ACCEPTED,Animalia,"5744412: Ptosima undecimmaculata (Herbst, 1784)"
5744624,"Eurythyrea austriaca (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"5744624: Eurythyrea austriaca (Linnaeus, 1767)"
5744968,"Dascillus cervinus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5744968: Dascillus cervinus (Linnaeus, 1758)"
5744989,"Platysoma compressum (Herbst, 1783)",SPECIES,ACCEPTED,Animalia,"5744989: Platysoma compressum (Herbst, 1783)"
5745006,"Onthophilus punctatus (O.F.Müller, 1776)",SPECIES,ACCEPTED,Animalia,"5745006: Onthophilus punctatus (O.F.Müller, 1776)"
5745057,"Helophorus pumilio Erichson, 1837",SPECIES,ACCEPTED,Animalia,"5745057: Helophorus pumilio Erichson, 1837"
5745065,"Helophorus flavipes (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"5745065: Helophorus flavipes (Fabricius, 1792)"
5745083,"Helophorus laticollis C.G.Thomson, 1853",SPECIES,ACCEPTED,Animalia,"5745083: Helophorus laticollis C.G.Thomson, 1853"
5745090,"Helophorus nanus (Sturm, 1836)",SPECIES,ACCEPTED,Animalia,"5745090: Helophorus nanus (Sturm, 1836)"
5745092,"Helophorus griseus (Herbst, 1793)",SPECIES,ACCEPTED,Animalia,"5745092: Helophorus griseus (Herbst, 1793)"
5745112,"Helophorus dorsalis (Marsham, 1802)",SPECIES,ACCEPTED,Animalia,"7460027: Helophorus quadrisignatus Bach, 1851"
5745130,"Helophorus minutus (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"5745130: Helophorus minutus (Fabricius, 1775)"
5745198,"Helophorus nubilus (Fabricius, 1777)",SPECIES,ACCEPTED,Animalia,"5745198: Helophorus nubilus (Fabricius, 1777)"
5745344,"Hydrophilus aterrimus Eschscholtz, 1822",SPECIES,ACCEPTED,Animalia,"5745344: Hydrophilus aterrimus Eschscholtz, 1822 | 7545997: Hydrous aterrimus Eschscholtz, 1822"
5745349,"Hydrophilus piceus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5745349: Hydrophilus piceus (Linnaeus, 1758)"
5745389,"Coelostoma orbiculare (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"5745389: Coelostoma orbiculare (Fabricius, 1775)"
5745434,"Hydrochus angustatus Germar, 1823",SPECIES,ACCEPTED,Animalia,"5745434: Hydrochus angustatus Germar, 1823"
5745443,"Hydrochus elongatus (Schaller, 1783)",SPECIES,ACCEPTED,Animalia,"5745443: Hydrochus elongatus (Schaller, 1783)"
5745451,"Hydrochus brevis (Herbst, 1793)",SPECIES,ACCEPTED,Animalia,"5745451: Hydrochus brevis (Herbst, 1793)"
5745534,"Euconnus pubicollis (P.W.J.Müller & Kunze, 1822)",SPECIES,ACCEPTED,Animalia,"5745534: Euconnus pubicollis (P.W.J.Müller & Kunze, 1822)"
5745581,"Euconnus hirticollis (Illiger, 1798)",SPECIES,ACCEPTED,Animalia,"5745581: Euconnus hirticollis (Illiger, 1798)"
5745583,"Euconnus rutilipennis (P.W.J.Müller & Kunze, 1822)",SPECIES,ACCEPTED,Animalia,"5745583: Euconnus rutilipennis (P.W.J.Müller & Kunze, 1822)"
5745595,"Euconnus claviger (P.W.J.Müller & Kunze, 1822)",SPECIES,ACCEPTED,Animalia,"5745595: Euconnus claviger (P.W.J.Müller & Kunze, 1822)"
5745617,"Euconnus denticornis (P.W.J.Müller & Kunze, 1822)",SPECIES,ACCEPTED,Animalia,"5745617: Euconnus denticornis (P.W.J.Müller & Kunze, 1822)"
5746004,"Gyrohypnus atratus (Heer, 1839)",SPECIES,ACCEPTED,Animalia,"5746004: Gyrohypnus atratus (Heer, 1839)"
5746011,"Gyrohypnus angustatus Stephens, 1833",SPECIES,ACCEPTED,Animalia,"5746011: Gyrohypnus angustatus Stephens, 1833 | 5746013: Gyrohypnus liebei Scheerpeltz, 1926 | 8800449: Xantholinus angustatus (Stephens, 1833)"
5746045,"Erichsonius cinerascens (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"9086981: Actobius cinerascens (Gravenhorst, 1802)"
5746089,"Ocypus picipennis (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"5746089: Ocypus picipennis (Fabricius, 1792)"
5746103,"Ocypus fulvipennis Erichson, 1840",SPECIES,ACCEPTED,Animalia,"5746103: Ocypus fulvipennis Erichson, 1840"
5746121,"Ocypus olens (O.F.Müller, 1764)",SPECIES,ACCEPTED,Animalia,"5746121: Ocypus olens (O.F.Müller, 1764)"
5746195,"Othius angustus Stephens, 1833",SPECIES,ACCEPTED,Animalia,"8573073: Othius melanocephalus (Gravenhorst, 1806)"
5746213,"Othius subuliformis Stephens, 1833",SPECIES,ACCEPTED,Animalia,"5746214: Othius myrmecophilus Kiesenwetter, 1843"
5746222,"Othius lapidicola Märkel & Kiesenwetter, 1848",SPECIES,ACCEPTED,Animalia,"5746222: Othius lapidicola Märkel & Kiesenwetter, 1848"
5746231,"Othius punctulatus (Goeze, 1777)",SPECIES,ACCEPTED,Animalia,"5746231: Othius punctulatus (Goeze, 1777) | 11312888: Othius fulvipennis (F., 1792)"
5746240,"Othius laeviusculus Stephens, 1833",SPECIES,ACCEPTED,Animalia,"5746240: Othius laeviusculus Stephens, 1833"
5746279,"Tachinus latiusculus Märkel & Kiesenwetter, 1848",SPECIES,ACCEPTED,Animalia,"5746279: Tachinus latiusculus Märkel & Kiesenwetter, 1848"
5746280,"Tachinus marginatus (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"5746280: Tachinus marginatus (Fabricius, 1792)"
5746282,"Tachinus proximus Kraatz, 1855",SPECIES,ACCEPTED,Animalia,"5746282: Tachinus proximus Kraatz, 1855"
5746283,"Tachinus bipustulatus (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"5746283: Tachinus bipustulatus (Fabricius, 1792)"
5746289,"Tachinus humeralis Gravenhorst, 1802",SPECIES,ACCEPTED,Animalia,"5746289: Tachinus humeralis Gravenhorst, 1802"
5746292,"Tachinus marginellus (Fabricius, 1781)",SPECIES,ACCEPTED,Animalia,"5746292: Tachinus marginellus (Fabricius, 1781)"
5746295,"Tachinus pallipes (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"5746295: Tachinus pallipes (Gravenhorst, 1806)"
5746298,"Tachinus corticinus Gravenhorst, 1802",SPECIES,ACCEPTED,Animalia,"9199530: Tachinus collaris Gravenhorst, 1802"
5746300,"Tachinus elongatus Gyllenhal, 1810",SPECIES,ACCEPTED,Animalia,"5746300: Tachinus elongatus Gyllenhal, 1810"
5746302,"Tachinus laticollis Gravenhorst, 1802",SPECIES,ACCEPTED,Animalia,"5746302: Tachinus laticollis Gravenhorst, 1802"
5746303,"Tachinus lignorum (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"11269218: Tachinus flavipes (Linnaeus, 1758)"
5746311,"Tachinus fimetarius Gravenhorst, 1802",SPECIES,ACCEPTED,Animalia,"5746311: Tachinus fimetarius Gravenhorst, 1802"
5746372,"Paederus brevipennis Lacordaire, 1835",SPECIES,ACCEPTED,Animalia,"5746372: Paederus brevipennis Lacordaire, 1835"
5746383,"Paederus riparius (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5746383: Paederus riparius (Linnaeus, 1758)"
5746386,"Paederus limnophilus Erichson, 1840",SPECIES,ACCEPTED,Animalia,"5746386: Paederus limnophilus Erichson, 1840"
5746394,"Paederus fuscipes Curtis, 1826",SPECIES,ACCEPTED,Animalia,"5746394: Paederus fuscipes Curtis, 1826"
5746412,"Paederus littoralis Gravenhorst, 1802",SPECIES,ACCEPTED,Animalia,"5746412: Paederus littoralis Gravenhorst, 1802"
5746432,"Astenus lyonessius (Joy, 1908)",SPECIES,ACCEPTED,Animalia,11320836: Sunius angustatus
5746486,"Astenus bimaculatus (Erichson, 1840)",SPECIES,ACCEPTED,Animalia,"8432248: Sunius immaculatus Motschulsky, 1860"
5746494,"Astenus procerus (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,11251842: Sunius filiformis
5746564,"Medon brunneus (Erichson, 1839)",SPECIES,ACCEPTED,Animalia,"5746564: Medon brunneus (Erichson, 1839)"
5746609,"Medon fusculus (Mannerheim, 1830)",SPECIES,ACCEPTED,Animalia,"5746609: Medon fusculus (Mannerheim, 1830)"
5746794,"Oxyporus rufus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5746794: Oxyporus rufus (Linnaeus, 1758)"
5746995,"Euplectus punctatus Mulsant & Rey, 1861",SPECIES,ACCEPTED,Animalia,"5746995: Euplectus punctatus Mulsant & Rey, 1861"
5747020,"Euplectus bescidicus Reitter, 1882",SPECIES,ACCEPTED,Animalia,"5747020: Euplectus bescidicus Reitter, 1882"
5747027,"Euplectus nanus (Reichenbach, 1816)",SPECIES,ACCEPTED,Animalia,"5747027: Euplectus nanus (Reichenbach, 1816)"
5747030,"Euplectus sanguineus Denny, 1825",SPECIES,ACCEPTED,Animalia,"5747030: Euplectus sanguineus Denny, 1825"
5747255,"Bryaxis bulbifer (Reichenbach, 1816)",SPECIES,ACCEPTED,Animalia,"10342289: Bythinus bulbifer (Reichenbach, 1816)"
5747527,"Anthophagus caraboides (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5747527: Anthophagus caraboides (Linnaeus, 1758)"
5747551,"Anthophagus angusticollis (Mannerheim, 1830)",SPECIES,ACCEPTED,Animalia,"8649595: Anthophagus abbreviatus (Fabricius, 1779)"
5747768,"Agathidium marginatum Sturm, 1807",SPECIES,ACCEPTED,Animalia,"5747768: Agathidium marginatum Sturm, 1807"
5747778,"Agathidium nigripenne (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"5747778: Agathidium nigripenne (Fabricius, 1792)"
5747785,"Agathidium rotundatum (Gyllenhal, 1827)",SPECIES,ACCEPTED,Animalia,"5747785: Agathidium rotundatum (Gyllenhal, 1827)"
5747794,"Agathidium confusum Brisout de Barneville, 1863",SPECIES,ACCEPTED,Animalia,"5747794: Agathidium confusum Brisout de Barneville, 1863"
5747812,"Agathidium pallidum (Gyllenhal, 1827)",SPECIES,ACCEPTED,Animalia,"5747812: Agathidium pallidum (Gyllenhal, 1827)"
5747834,"Agathidium varians Beck, 1817",SPECIES,ACCEPTED,Animalia,"5747834: Agathidium varians Beck, 1817"
5747863,"Agathidium badium Erichson, 1845",SPECIES,ACCEPTED,Animalia,"5747863: Agathidium badium Erichson, 1845"
5747885,"Agathidium laevigatum Erichson, 1845",SPECIES,ACCEPTED,Animalia,"5747885: Agathidium laevigatum Erichson, 1845"
5748058,"Hydraena palustris Erichson, 1837",SPECIES,ACCEPTED,Animalia,"5748058: Hydraena palustris Erichson, 1837"
5748088,"Hydraena gracilis Germar, 1823",SPECIES,ACCEPTED,Animalia,"5748088: Hydraena gracilis Germar, 1823"
5748171,"Hydraena riparia Kugelann, 1794",SPECIES,ACCEPTED,Animalia,"5748171: Hydraena riparia Kugelann, 1794"
5748264,"Trichodes apiarius (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5748264: Trichodes apiarius (Linnaeus, 1758)"
5748555,"Tritoma bipustulata Fabricius, 1775",SPECIES,ACCEPTED,Animalia,"5748555: Tritoma bipustulata Fabricius, 1775 | 11253349: Cyrtotriplax bipustulata (F.)"
5748602,"Melanophthalma distinguenda (Comolli, 1837)",SPECIES,ACCEPTED,Animalia,"5748602: Melanophthalma distinguenda (Comolli, 1837)"
5748820,"Monotoma bicolor A.Villa & G.B.Villa, 1835",SPECIES,ACCEPTED,Animalia,"5748820: Monotoma bicolor A.Villa & G.B.Villa, 1835"
5748888,"Cryptophagus dentatus (Herbst, 1793)",SPECIES,ACCEPTED,Animalia,"5748888: Cryptophagus dentatus (Herbst, 1793)"
5748933,"Cryptophagus fallax Balfour-Browne, 1953",SPECIES,ACCEPTED,Animalia,"9669479: Cryptophagus fumatus (Marsham, 1802)"
5749004,"Cryptophagus cellaris (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"5749004: Cryptophagus cellaris (Scopoli, 1763)"
5749012,"Cryptophagus laticollis Lucas, 1846",SPECIES,ACCEPTED,Animalia,"6943572: Cryptophagus affinis Sturm, 1845"
5749027,"Cryptophagus scanicus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5749027: Cryptophagus scanicus (Linnaeus, 1758)"
5749047,"Cryptophagus saginatus Sturm, 1845",SPECIES,ACCEPTED,Animalia,"5749047: Cryptophagus saginatus Sturm, 1845"
5749056,"Cryptophagus lycoperdi (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"5749056: Cryptophagus lycoperdi (Scopoli, 1763)"
5749074,"Cryptophagus pilosus Gyllenhal, 1827",SPECIES,ACCEPTED,Animalia,"5749074: Cryptophagus pilosus Gyllenhal, 1827"
5749092,"Cryptophagus subdepressus Gyllenhal, 1827",SPECIES,ACCEPTED,Animalia,"5749092: Cryptophagus subdepressus Gyllenhal, 1827"
5749140,"Atomaria pulchra Erichson, 1846",SPECIES,ACCEPTED,Animalia,"5749140: Atomaria pulchra Erichson, 1846"
5749156,"Atomaria linearis Stephens, 1830",SPECIES,ACCEPTED,Animalia,"5749156: Atomaria linearis Stephens, 1830"
5749159,"Atomaria nigriventris Stephens, 1830",SPECIES,ACCEPTED,Animalia,"5749159: Atomaria nigriventris Stephens, 1830"
5749196,"Atomaria turgida Erichson, 1846",SPECIES,ACCEPTED,Animalia,"5749196: Atomaria turgida Erichson, 1846"
5749203,"Atomaria testacea Stephens, 1830",SPECIES,ACCEPTED,Animalia,"5749203: Atomaria testacea Stephens, 1830 | 6943390: Atomaria ruficornis (Marsham, 1802)"
5749215,"Atomaria gibbula Erichson, 1846",SPECIES,ACCEPTED,Animalia,"5749215: Atomaria gibbula Erichson, 1846"
5749219,"Atomaria mesomela (Herbst, 1792)",SPECIES,ACCEPTED,Animalia,"8475202: Atomaria mesomelas (Herbst, 1792)"
5749227,"Atomaria apicalis Erichson, 1846",SPECIES,ACCEPTED,Animalia,"5749227: Atomaria apicalis Erichson, 1846"
5749241,"Atomaria peltata Kraatz, 1853",SPECIES,ACCEPTED,Animalia,"5749241: Atomaria peltata Kraatz, 1853"
5749271,"Atomaria gutta Newman, 1834",SPECIES,ACCEPTED,Animalia,"11266701: Atomaria gutta Stephens, 1835"
5749280,"Atomaria pusilla (Paykull, 1798)",SPECIES,ACCEPTED,Animalia,"5749280: Atomaria pusilla (Paykull, 1798)"
5749305,"Atomaria zetterstedti (Zetterstedt, 1838)",SPECIES,ACCEPTED,Animalia,"5749305: Atomaria zetterstedti (Zetterstedt, 1838)"
5749316,"Atomaria atricapilla Stephens, 1830",SPECIES,ACCEPTED,Animalia,"5749316: Atomaria atricapilla Stephens, 1830"
5749344,"Rhyzobius litura (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"5749344: Rhyzobius litura (Fabricius, 1787)"
5749351,"Rhyzobius chrysomeloides (Herbst, 1792)",SPECIES,ACCEPTED,Animalia,"5749351: Rhyzobius chrysomeloides (Herbst, 1792)"
5749357,"Sospita vigintiguttata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5749357: Sospita vigintiguttata (Linnaeus, 1758)"
5749359,"Anatis ocellata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5749359: Anatis ocellata (Linnaeus, 1758)"
5749361,"Myzia oblongoguttata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5749361: Myzia oblongoguttata (Linnaeus, 1758)"
5749408,"Hippodamia septemmaculata (De Geer, 1775)",SPECIES,ACCEPTED,Animalia,"5749408: Hippodamia septemmaculata (De Geer, 1775)"
5749463,"Scymnus ferrugatus (Moll, 1785)",SPECIES,ACCEPTED,Animalia,"5749463: Scymnus ferrugatus (Moll, 1785)"
5749475,"Scymnus auritus Thunberg, 1795",SPECIES,ACCEPTED,Animalia,"5749475: Scymnus auritus Thunberg, 1795"
5749477,"Scymnus abietis (Paykull, 1798)",SPECIES,ACCEPTED,Animalia,"5749477: Scymnus abietis (Paykull, 1798)"
5749490,"Scymnus rubromaculatus (Goeze, 1777)",SPECIES,ACCEPTED,Animalia,"5749490: Scymnus rubromaculatus (Goeze, 1777)"
5749499,"Scymnus nigrinus Kugelann, 1794",SPECIES,ACCEPTED,Animalia,"5749499: Scymnus nigrinus Kugelann, 1794"
5749504,"Scymnus frontalis (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"5749504: Scymnus frontalis (Fabricius, 1787)"
5749524,"Scymnus interruptus (Goeze, 1777)",SPECIES,ACCEPTED,Animalia,"5749524: Scymnus interruptus (Goeze, 1777)"
5749529,"Scymnus limbatus Stephens, 1832",SPECIES,ACCEPTED,Animalia,"5749529: Scymnus limbatus Stephens, 1832"
5749532,"Scymnus ater Kugelann, 1794",SPECIES,ACCEPTED,Animalia,"5749532: Scymnus ater Kugelann, 1794"
5749533,"Scymnus haemorrhoidalis Herbst, 1797",SPECIES,ACCEPTED,Animalia,"5749533: Scymnus haemorrhoidalis Herbst, 1797"
5749654,"Soronia grisea (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5749654: Soronia grisea (Linnaeus, 1758)"
5749658,"Soronia punctatissima (Illiger, 1794)",SPECIES,ACCEPTED,Animalia,"5749658: Soronia punctatissima (Illiger, 1794)"
5749666,"Nitidula rufipes (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"5749666: Nitidula rufipes (Linnaeus, 1767)"
5749668,"Nitidula carnaria (Schaller, 1783)",SPECIES,ACCEPTED,Animalia,"5749668: Nitidula carnaria (Schaller, 1783)"
5749672,"Nitidula bipunctata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5749672: Nitidula bipunctata (Linnaeus, 1758)"
5749867,"Hypulus quercinus (Quensel, 1790)",SPECIES,ACCEPTED,Animalia,"5749867: Hypulus quercinus (Quensel, 1790)"
5750277,"Eledona agricola (Herbst, 1783)",SPECIES,ACCEPTED,Animalia,"5750277: Eledona agricola (Herbst, 1783) | 9589510: Eledona agaricola (Herbst, 1783)"
5750371,"Mycetochara axillaris (Paykull, 1799)",SPECIES,ACCEPTED,Animalia,"5750371: Mycetochara axillaris (Paykull, 1799)"
5750452,"Crypticus quisquilius (Linnaeus, 1760)",SPECIES,ACCEPTED,Animalia,"5750452: Crypticus quisquilius (Linnaeus, 1760)"
5750461,"Diaperis boleti (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5750461: Diaperis boleti (Linnaeus, 1758)"
5750465,"Neomida haemorrhoidalis (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"5750465: Neomida haemorrhoidalis (Fabricius, 1787) | 10216003: Hoplocephala haemorrhoidalis (Fabricius, 1787)"
5751025,"Cerocoma schreberi Fabricius, 1781",SPECIES,ACCEPTED,Animalia,"5751025: Cerocoma schreberi Fabricius, 1781"
5751237,"Pyrochroa coccinea (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"5751237: Pyrochroa coccinea (Linnaeus, 1761)"
5752048,"Galerucella pusilla (Duftschmid, 1825)",SPECIES,ACCEPTED,Animalia,"5752048: Galerucella pusilla (Duftschmid, 1825)"
5752049,"Galerucella lineola (Fabricius, 1781)",SPECIES,ACCEPTED,Animalia,"5752049: Galerucella lineola (Fabricius, 1781)"
5752077,"Galeruca laticollis Sahlberg, 1838",SPECIES,ACCEPTED,Animalia,"5752077: Galeruca laticollis Sahlberg, 1838"
5752087,"Galeruca tanaceti (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5752087: Galeruca tanaceti (Linnaeus, 1758)"
5752113,"Plateumaris consimilis (Schrank, 1781)",SPECIES,ACCEPTED,Animalia,"5752113: Plateumaris consimilis (Schrank, 1781)"
5752114,"Plateumaris affinis (Kunze, 1818)",SPECIES,ACCEPTED,Animalia,"5752114: Plateumaris affinis (Kunze, 1818)"
5752123,"Crioceris quinquepunctata (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"5752123: Crioceris quinquepunctata (Scopoli, 1763)"
5752632,"Oxystoma craccae (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"8241652: Apion craccae (Linnaeus, 1767)"
5752635,"Oxystoma cerdo (Gerstaecker, 1854)",SPECIES,ACCEPTED,Animalia,"8221079: Apion cerdo Gerstaecker, 1854"
5752653,"Squamapion vicinum (Kirby, 1808)",SPECIES,ACCEPTED,Animalia,"1248523: Apion vicinum Kirby, 1808"
5752731,"Mecaspis alternans (J.C.L.Hellwig, 1795)",SPECIES,ACCEPTED,Animalia,"1189788: Cleonus alternans (J.F.W.Herbst, 1795)"
5752949,"Strophosoma faber (Herbst, 1784)",SPECIES,ACCEPTED,Animalia,"5752949: Strophosoma faber (Herbst, 1784)"
5752970,"Strophosoma capitatum (DeGeer, 1775)",SPECIES,ACCEPTED,Animalia,"5752970: Strophosoma capitatum (DeGeer, 1775) | 7959845: Strophosomus capitatus Degeer, 1775"
5753539,"Rhantus suturalis (W.S.MacLeay, 1825)",SPECIES,ACCEPTED,Animalia,"5753539: Rhantus suturalis (W.S.MacLeay, 1825)"
5753548,"Rhantus exsoletus (Forster, 1771)",SPECIES,ACCEPTED,Animalia,"5753548: Rhantus exsoletus (Forster, 1771)"
5753550,"Rhantus latitans Sharp, 1882",SPECIES,ACCEPTED,Animalia,"5753550: Rhantus latitans Sharp, 1882"
5753567,"Hydaticus continentalis J.Balfour-Browne, 1944",SPECIES,ACCEPTED,Animalia,"8701665: Hydaticus stagnalis (Fabricius, 1787)"
5753568,"Hydaticus transversalis (Pontoppidan, 1763)",SPECIES,ACCEPTED,Animalia,"5753568: Hydaticus transversalis (Pontoppidan, 1763)"
5753570,"Hydaticus seminiger (De Geer, 1774)",SPECIES,ACCEPTED,Animalia,"5753570: Hydaticus seminiger (De Geer, 1774)"
5753612,"Cychrus caraboides (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5753612: Cychrus caraboides (Linnaeus, 1758) | 9156979: Cychrus rostratus (Linnaeus, 1760) | 9177962: Cychrus elongatus Audinet-Serville, 1821"
5753653,"Oodes helopioides (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"5753653: Oodes helopioides (Fabricius, 1792)"
5753697,"Poecilus cupreus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5753697: Poecilus cupreus (Linnaeus, 1758) | 9365587: Pterostichus caerulescens (Linnaeus, 1758)"
5753720,"Poecilus versicolor (Sturm, 1824)",SPECIES,ACCEPTED,Animalia,"5753720: Poecilus versicolor (Sturm, 1824) | 10139493: Poecilus coerulescens (Linnaeus, 1758)"
5753725,"Poecilus lepidus (Leske, 1785)",SPECIES,ACCEPTED,Animalia,"5753725: Poecilus lepidus (Leske, 1785) | 9772123: Pterostichus vulgaris (Scopoli, 1763)"
5753823,"Poecilus punctulatus (Schaller, 1783)",SPECIES,ACCEPTED,Animalia,"5753823: Poecilus punctulatus (Schaller, 1783)"
5754640,"Molops piceus (Panzer, 1793)",SPECIES,ACCEPTED,Animalia,"5754640: Molops piceus (Panzer, 1793)"
